id,idml_label,story_file,story_self,paragraph_index,slot_id,applied_paragraph_style,text,text_sha256,content_count,br_count,footnote_count,editable_candidate
2500,generated_v3,Stories/Story_u154b.xml,u154b,249,u154b_P0249,01-03 項 見出し,後味は悪くない,9b16cb25d2db76d9156eab040f75b16116c6c3909aa8f09b4e905a551c125f15,1,1,0,1
2501,generated_v3,Stories/Story_u154b.xml,u154b,250,u154b_P0250,01 本文,"「実は私も・・・あの後、いろんなことを考えていました。
米倉さんの指摘は、どれもこれも正論ばかりです。
だからでしょうか、不思議なことに、後味は、そんなに悪くないのですよね」
と言いながら、西郷は、寺田社長の顔を見る。",4e8380ef7e27010f0a0454c92f077091bf5e494ed6e7eafd1a6a9b194094ecec,1,1,0,1
2502,generated_v3,Stories/Story_u154b.xml,u154b,251,u154b_P0251,01 本文,"「うん、確かに。
ミーティングが終わってみると、なんだかスッキリした感じもする。
指摘された事項のなかには、
『自分もそうしたかったが、できなかった』
ことが少なくなかった。
ミツカネを離れて、
『今までできなかったことが、これからはできるかもしれない』
っていうスッキリ感がある」",29b40061924ac59fc0b17f4283e0b623268ec8fa0df5de65bc5f26dbdb0400c3,1,1,0,1
2503,generated_v3,Stories/Story_u154b.xml,u154b,252,u154b_P0252,01 本文,"「そうですね。
表に出てきた経営課題は、どれもこれも重いです。でも、これらに取り組むと、良い会社になりそうな感じもします。
会社を変える良いチャンスです。
とはいえ、派閥とは言いませんが、ウチには大手町の文化を懐かしがる転籍社員もいます。
彼らは、既得権益を離したがらないでしょうから、何かを変えるとなると、ある種の反発があることは、覚悟しなきゃいけませんね」",1ff2d48a852a0945c9990f4fb1509141041b5151d663dbd990688dd913c0eac7,1,1,0,1
2504,generated_v3,Stories/Story_u154b.xml,u154b,253,u154b_P0253,01 本文,"「変わりたくない人を変えるのは大変だ。
でも、モノゴトは、将来に目を向けてシンプルに考えるべきだ。
この間、西園寺社長が、
『シガラミは、思い切って断ち切ったらいい』、
『新しい考え方で、どんどん改革していったらいい』
と言ってくださった。
あのときは、言葉として受け止めただけだったけど、その本当の意味が、昨日、やっと自分のなかに入ってきた気がする。
シガラミって、過去に起因するものだ。
でも我々は、将来に向かって生きていく。
だから、将来の障りになるとすれば、過去のシガラミは邪魔でしかない」",aef193137ad00b6eee67862495945c67764a89ce005e2ab7b83e258be11ef1f3,1,1,0,1
2505,generated_v3,Stories/Story_u154b.xml,u154b,254,u154b_P0254,01 本文,大きくうなずく西郷。,7191a1cc9811974c0339047caedbcf45c464b342ff103064a36c0ce7928679e1,1,1,0,1
2506,generated_v3,Stories/Story_u154b.xml,u154b,255,u154b_P0255,01 本文,"「米倉さんは、
『1 on 1面談を踏まえて、１００日プランを作る』
って言っていたね。
来週あたりには、その話が出てくるだろうから、そのなかに、自分たちが変えたいと思っていることも盛り込んでもらおう」
と言う寺田社長に、西郷は、再度、深くうなずく。",956db74018d85578440f17e720ff5fad1c0a763eb0fb5771b0fa03757cef9eb5,1,1,0,1
2507,generated_v3,Stories/Story_u154b.xml,u154b,256,u154b_P0256,01 本文,そして二人の間に静寂な空気が流れる。,891764e3dd33873c3b8819aecdc7980aca4692f0a7ca03c75c69cf2dca376c26,1,1,0,1
2508,generated_v3,Stories/Story_u154b.xml,u154b,257,u154b_P0257,01 本文,二人は、それぞれに、これからのことをイメージし始めていた。,05252bcc207319ff4540e3c080055831ffc2994e99dc544a19a5499fb06f2ba3,1,1,0,1
2509,generated_v3,Stories/Story_u154b.xml,u154b,258,u154b_P0258,01-03 項 見出し,１００日プランを自分たちの手で,e15487625002a335ebedb51475eefd1f977e272cb5ff02020cb09d819a8857bb,1,1,0,1
2510,generated_v3,Stories/Story_u154b.xml,u154b,259,u154b_P0259,01 本文,"そのとき西郷が、突然、目を大きく見開いてこう言う。
「社長！その『１００日プラン』ですが、我々の手で作りませんか？」",1795e1682ee603cb17a22c3d50accfca1d31f69bfa760ad475dfb6be8aac315f,1,1,0,1
2511,generated_v3,Stories/Story_u154b.xml,u154b,260,u154b_P0260,01 本文,二人の間に、ちょっとした時間が流れる。,97d798fcb691f715815d10c30b3d8bf9dafd831a0ce8cc29eac52090da98c94b,1,1,0,1
2512,generated_v3,Stories/Story_u154b.xml,u154b,261,u154b_P0261,01 本文,"「米倉さんが作る『１００日プラン』を待っているのではなく、我々の手で『１００日プラン』を作って米倉さんに提案するんです！」
と西郷が続ける。",a11f81a5a9626801678b905b03739258a631d6ddc0d3f0a5e4c020772b28caeb,1,1,0,1
2513,generated_v3,Stories/Story_u154b.xml,u154b,262,u154b_P0262,01 本文,"寺田社長が、ハッとしたような表情になる。
目を大きく開き、そして何かを悟ったかのように、唇を引き締めて、何度もうなずく。",d51203ba8b2ef81338c08fdbb88bc7729469864346501d32e3d03e14ed6141f5,1,1,0,1
2514,generated_v3,Stories/Story_u154b.xml,u154b,263,u154b_P0263,01 本文,"西郷が続ける。
「自分たちの会社のことです。
だったら自分たちの手で作るべきです。
米倉さんの1 on 1面談が終わるのを待っている必要はないですよね。
作ってもらう必要もない。
なんだか、ここのところ、何でもかんでも米倉さんにコントロールされている感じがして・・・」",87b117ab8dd4a42818fb2a066636c35cde025e82118e828e3cd0e7f93b4c4ac3,1,1,0,1
2515,generated_v3,Stories/Story_u154b.xml,u154b,264,u154b_P0264,01 本文,最後の部分が、西郷の本音だった。,f2375dd5bf656e4b5cd227b57ad4efa4287b667a24546e7e1c8c376b3cb0d0fc,1,1,0,1
2516,generated_v3,Stories/Story_u154b.xml,u154b,265,u154b_P0265,01 本文,"（そうだ！西郷さんの言うとおりだ！）
つい誰かの指示を待ってしまい、自分から動かなくなっているのは、そもそも社長である自分だ。
『これまでどおりではダメだ』
何度も自分に言い聞かせてきたつもりだったが、まだ抜け切れていなかった。
今もそうだ。
当の自分が指示待ちになっていた。
『リードするきっかけを誰かが作ってくれるだろう』
と、思考停止になっていた。
これが習慣になっているとしたら怖い。",a63d755301f22ffd26908932e5e9b17737656a6269115cbe2f1a75a1980fa0f4,1,1,0,1
2517,generated_v3,Stories/Story_u154b.xml,u154b,266,u154b_P0266,01 本文,"「西郷さん　
確かにそうだ。そのとおりだ。
米倉さんの1 on 1面談が終わるのを待っている必要はないね。
すぐに、我々の手でとりかかるべきだ。
言ってくれて有難う。
そういえば、林さんは、『１００日プラン』の作り方についてわかっていると米倉さんが言っていたよね」
寺田社長の声が弾んでくる。",6849cb13dc7d16b05e93b9c2ae7f2b663bd6b0ad927dc60e651deb5d7e43d778,1,1,0,1
2518,generated_v3,Stories/Story_u154b.xml,u154b,267,u154b_P0267,01 本文,「はい！林さんを呼んで、『１００日プラン』について、レクしてもらいましょう」,df9cf07c90dd84307ea549111e03adb79a63d09aa633d8b961b5539469a60166,1,1,0,1
2519,generated_v3,Stories/Story_u154b.xml,u154b,268,u154b_P0268,01 本文,"「そうだね。
『１００日プラン』を自分たちの手で作ると、気持ち的に、米倉さんと、もっと対等になれるかもしれない」",d9ae6ecff2378b6bbe6acf6b77a3e053503ae6b92ef1ec6c620d62e8dedcf9c2,1,1,0,1
2520,generated_v3,Stories/Story_u154b.xml,u154b,269,u154b_P0269,01 本文,"昨日の週次ミーティングのあと、二人には、スッキリ感があった。
とはいえモヤモヤ感が消え去ったわけではない。モヤモヤ感は、これまでに積み上がってきたものだ。
自分たちの手で、『１００日プラン』を作ることによって、このモヤモヤ感を晴らせるかもしれない。",5b9145a593e425d6ac228e88df9b97f6531a4c3a506a8533c5baa482dc74043f,1,1,0,1
2521,generated_v3,Stories/Story_u154b.xml,u154b,270,u154b_P0270,01-03 項 見出し,不安がよぎる米倉の関東工場訪問,298d0b010fb5de66acc15ac7ae1880a3a1e97dae14afef027755cd27234607c7,1,1,0,1
2522,generated_v3,Stories/Story_u154b.xml,u154b,271,u154b_P0271,01 本文,"二人は、その後も雑談を続ける。
こういうときの二人の話は尽きない。",0c02340518ddec93247c4ac56817746b578edb607d9b334448c4d5d5b81c51a6,1,1,0,1
2523,generated_v3,Stories/Story_u154b.xml,u154b,272,u154b_P0272,01 本文,"そのうち西郷が、関東工場の件に、話題を移した。
「あのぉ、ちょっと気になっていることがあるんです。
関東工場の件です」",7343aa24ad12c08b9dd5ec19fbb1301a8e04c3b1ff084e78c121ebe938ee70c5,1,1,0,1
2524,generated_v3,Stories/Story_u154b.xml,u154b,273,u154b_P0273,01 本文,「うん」,20114c76c2efcfaed45dd018c42a8fdaa7164fdb47090dc2dbe52fea470d7d8f,1,1,0,1
2525,generated_v3,Stories/Story_u154b.xml,u154b,274,u154b_P0274,01 本文,"「米倉さんは、本当に懇談会を実施するつもりでしょうか。休憩時間といっても、お昼の時間帯でしょうから、そんなに長い時間はとれないです。
せっかく工場に行くのだから、多くの方の声を聞いてみたいということなんでしょうが・・・でも工場では、米倉さんのために、わざわざ人を集めることになるんですよね」",e7843ea9e43b882439ad1b529c8d4c966a9785822aafd30e56c09ea82b80e974,1,1,0,1
2526,generated_v3,Stories/Story_u154b.xml,u154b,275,u154b_P0275,01 本文,"「うん、黒田さんだったら、操業に支障のない範囲で、工場の人たちを出席させると思うよ。
この間の車座集会のときも、
『自分のリーダーシップで人を集めた』
と、得意げに私にアピールしてきた。
その車座集会でどういう話をしたか、どういう質問が出たかについては、事前に米倉さんに共有しておくけど、投資ファンドの仕組みに関する質問もあった。
米倉さんに直接聞けるんだったら、工場の人たちにも有意義だろうね」",6cda2948436c7824ab49dd5a7a32ab879391bfff671a2e427c3edd52bd941a57,1,1,0,1
2527,generated_v3,Stories/Story_u154b.xml,u154b,276,u154b_P0276,01 本文,「そうなんですが・・・でも・・・なんとなく心配なんですよね」,28ed76b03f2d950139c50f0d136cc5f224b6cb8f19a7c615f87ce8a6ab020125,1,1,0,1
2528,generated_v3,Stories/Story_u154b.xml,u154b,277,u154b_P0277,01 本文,「うん・・・たしかに・・・Q&Aが微妙な展開になったら、あの性格だから・・・黒田さんは、逃げるかもしれないね」,63ac3efe0d9c87e9fc54a39660dc852907de2aa9b37db04cb697b08e96a369cc,1,1,0,1
2529,generated_v3,Stories/Story_u154b.xml,u154b,278,u154b_P0278,01 本文,西郷の心配を聞きながら、寺田社長も心配になってきた。,94ecbcc7b635ee1d45e5fbd5e85e01f0b6cb58b07453c5ccdb29011bc49b59e1,1,1,0,1
2530,generated_v3,Stories/Story_u154b.xml,u154b,279,u154b_P0279,01 本文,「ですよね・・・でもQ&Aがないと、米倉さんにとっては意味がないでしょうし・・・」,6dc8b537ad43b3b827e0c473af9038c0ecc8e0e8a32752112787bbc9f0beb21d,1,1,0,1
2531,generated_v3,Stories/Story_u154b.xml,u154b,280,u154b_P0280,01 本文,「私とか・・・誰かが、その場にいたほうがいいかもしれないということか」,0c68c3288aa67a9f4fb1feaeea629725f2cb9e2167657846059548404b6a38fb,1,1,0,1
2532,generated_v3,Stories/Story_u154b.xml,u154b,281,u154b_P0281,01 本文,"「私が行きましょうか？
ちょうど関東工場の近くの事業所に行く用事がありますので、立ち寄れますよ」",fbaa2e146689d54580bf4fd2e6b5e7c656f3193eea410df71fcb618a562f7e6d,1,1,0,1
2533,generated_v3,Stories/Story_u154b.xml,u154b,282,u154b_P0282,01 本文,"「そおお？それは、有難い。そうしてもらえる？」
",494ebe9b00980b2305f28e9573c321860e695af689758d3ad20bbd6d5ed09b27,1,1,0,1
2534,generated_v3,Stories/Story_u154b.xml,u154b,283,u154b_P0283,02 解説タイトル文,＜座談会４＞　事業計画と予算,32a27c2c3b2da7c71a433d5d2e940da222088341909e5cc44f31bfa27caa2732,1,1,0,1
2535,generated_v3,Stories/Story_u154b.xml,u154b,284,u154b_P0284,02-02 解説 本文,第４章では、初回の週次ミーティングの際に、ミツカネ電子の予算の達成可能性が極めて低いことを米倉が見抜きました。この予算は、当時の親会社であったミツカネ工業に出した事業計画をもとに作成したものです。ということは、ジェインがバリュエーションで使った事業計画は、かなり強い数字だったということです。,d98e86cfd2db688f506d1f94fddacb8416b6215e79f8f375723759108838894c,1,1,0,1
2536,generated_v3,Stories/Story_u154b.xml,u154b,285,u154b_P0285,02-02 解説 本文,一般的にM&Aのディールの際、買い手に提示されるのは、強い事業計画であることが少なくありません。しかしながらあまりに強い事業計画だと、買い手（投資ファンド）は高値づかみすることになります。対象会社（投資先）もPMIにおいてバリューアップに苦労することになります。,41ae602232359f280ae4807e5d385a04def7b88da67676062adb99d673c7b1f2,1,1,0,1
2537,generated_v3,Stories/Story_u154b.xml,u154b,286,u154b_P0286,02-02 解説 本文,そこで本章の座談会では、事業計画と予算編成の実態について、丸の内キャピタルの福崎さんとベーシックキャピタルの金田欧奈さんに語って頂きます。,a08d3f20ba8a80c90aace8ebf11947ff4c6e400513adad635c33e0005d81c642,1,1,0,1
2538,generated_v3,Stories/Story_u154b.xml,u154b,287,u154b_P0287,02-02 解説 本文,"対談者（五十音順）
：　ベーシックキャピタルマネジメント　金田欧奈氏",db3e53c24dd58a9f4e8416fbf444e547e4d4752ae1ea5507834e62956c64aa68,1,1,0,1
2539,generated_v3,Stories/Story_u154b.xml,u154b,288,u154b_P0288,02-02 解説 本文,丸の内キャピタル　福崎昇平氏,d8542d8efbd0cba1d83ecf8403c3a9e7ec02dadea805d26ad4212b9e00ccb99d,1,1,0,1
2540,generated_v3,Stories/Story_u154b.xml,u154b,289,u154b_P0289,02-02 解説 本文,"ファシリテーター：
　　岡俊子",1f964f37a641ddda4c80b01f76e5efffdaf241285e8745627b2967ed08bae504,1,1,0,1
2541,generated_v3,Stories/Story_u154b.xml,u154b,290,u154b_P0290,02-02 解説 本文,注：　会話に出てくる法人や個人の敬称は、省略しました。,e7ddf45603db836db2ea9f7e36b70816f536eb17bb0fccbb1ea83056f64da6f2,1,1,0,1
2542,generated_v3,Stories/Story_u154b.xml,u154b,291,u154b_P0291,02-01 解説見出し,１．M&Aで出てくる事業計画の実態,e95b7825cd49a4a90221e073a731d9eb83f8249808cfc39ff1a7153588f32314,1,1,0,1
2543,generated_v3,Stories/Story_u154b.xml,u154b,292,u154b_P0292,02-02 解説 本文,"岡：
事業計画についてお聞きします。
年間、何件もの投資案件をみていると思いますが、対象会社から提示される事業計画は、実態として、どれくらい強いと感じますか？",ff5c3fcab653e3d6672407a76dd03a9abc095984b8d5e7465d24845ef809a95a,1,1,0,1
2544,generated_v3,Stories/Story_u154b.xml,u154b,293,u154b_P0293,02-02 解説 本文,"金田： そうですねぇ。８割方の案件で「強い　強い事業計画とは、実現可能性が乏しいくらい上振れしている事業計画のこと。な」と感じます。
「少し強めだな」くらいの計画もありますが、「バラ色が過ぎるな」と感じざるを得ない事業計画が出てくることもあります。

「高く売却したい」という売り手の気持ちはわかりますが、あまりに強気過ぎる事業計画を出すことは、むしろ逆効果だと思います。事業計画だけでなく、プロセスの中でお話し頂く内容について、全体的な信頼感を失いますし、相手に焦りを感じさせることになるかもしれません。
当社が売り手になる際は、投資先企業に、プロセスの目的だけのためのPRは不要、経営として執行するための計画を作るようにと伝えています。捨ててしまう計画を作るのは、かける時間も無駄ですから。",1199e673ebb34221b2cb62fc79fc273fd5787b0088980b424852a12a61bd69a0,4,1,1,1
2545,generated_v3,Stories/Story_u154b.xml,u154b,294,u154b_P0294,02-02 解説 本文,"福崎：
金田さんの発言に全く同感ですね。うなずくところが多いです。
特に、再生案件になると、業績は経年で下がってきているのに、翌年度以降、Ｖ字回復するという計画になっていることが多く、これをホッケースティックという言い方をしますが、業績回復の根拠が希薄な事業計画が出てくることがあります。
上場企業のカーブアウト案件などでは、売り手となる会社の取締役のなかには、善管注意義務や忠実義務を意識して、価格最大化が義務であると考えている方々がいます。
プロセスに入ることを前提としている場合、売り手と対象会社の経営陣とFAの３者で、議論しながら、売却プロセス用の事業計画を策定することがあります。その際、売却価格を最大化したいという売り手の意向が強く反映され、厚化粧をした事業計画がインフォメーションメモランダム　インフォメーションメモランダム（IMともいう）とは、M&Aにおいて、売り手企業がプロセスの初期段階に買い手候補に提供する資料のこと。に記載されていることがあります。
会社によっては、ストレッチしたターゲットケースと言われる事業計画と、対象会社の経営陣がその達成をコミットする事業計画の二つを作っていることもあります。
売却プロセスで、買い手候補に提示されるのは、前者のストレッチした計画です。",f5b97373e9a7e0c080cbffde2b9864a6318f714e6675029da1dfc2e8e7182cc0,4,1,1,1
2546,generated_v3,Stories/Story_u154b.xml,u154b,295,u154b_P0295,02-02 解説 本文,"岡：
なるほど。投資ファンドとしては、強い事業計画をバリュエーションに使ってしまうと、高値づかみをしてしまいます。
バリュエーションでは、どういう点に留意していますか？",4ba1fcee9f7b6cdb41fe8a4378ae4567768411977cf4e6143030177dc59f8810,1,1,0,1
2547,generated_v3,Stories/Story_u154b.xml,u154b,296,u154b_P0296,02-02 解説 本文,"福崎：
事業計画の前提となる市場動向、競争環境について、まず深く理解することが重要です。成長性、収益性をはじめとして、成長戦略・施策の妥当性についても検討します。
マネジメントプレゼンテーション　マネジメントプレゼンテーション（マネプレともいう）とは、M&Aのプロセスにおいて、対象会社の経営陣が、事業戦略、KPI、組織・オペレーションなどの情報を買い手候補に説明するセッションのこと。やインタビューを通じて、施策効果を過度に強く見ていないか、実現に向けた制約がないかを確認し、提示された事業計画をそのまま採用するのではなく、当社独自の計画を策定しています。
売り手が株主として残る場合は別ですが、完全売却を前提とした入札プロセスの場合、バリュエーションは、売り手にとって極めて最重です。
当社独自の事業計画の検討においては、バリュークリエーションの余地がないかもみていきます。独自の事業計画では、複数のシナリオを策定します。たとえば、過去の知見や三菱商事グループのネットワークを使って、どういうバリュークリエーションができそうかといったことも検討し、これをアップサイドケースのプロジェクション　プロジェクションとは、将来の予測や計画を事業計画として示すことに一定程度織り込むことがあります。",937e7dc5fa57330ba446325e7fa5faff23e9311a12c0fa15ceb6f4c79e378f77,7,1,2,1
2548,generated_v3,Stories/Story_u154b.xml,u154b,297,u154b_P0297,02-02 解説 本文,"岡：
福崎さんのところは、バックに三菱商事がいますから、そういうバリューアップ策も見込めるのですね。
金田さんは、独立系ですが、いかがですか？",f9049e35df63c3791a29e386e861bc879034deb568d1815df695aaefd62bbc2e,1,1,0,1
2549,generated_v3,Stories/Story_u154b.xml,u154b,298,u154b_P0298,02-02 解説 本文,"金田：
当社でも、売り手または対象会社から提示された事業計画をそのままバリュエーションには使いません。
バリュエーション用の事業計画は、我々独自目線のものをスクラッチで作り直しています。
しかし「提示された事業計画が不必要か？」というとそうではなくて、どういう考え方で数字が出来上がっているのか、どのボタンを押せば、数字がどう変わるかという構造を理解するために重要です。
その事業計画をみると、経営陣がどこに自信をもっていて、どこに不安を感じているのかもわかります。
それを読み解いて、独自の事業計画策定のベースとして活用しています。
提示された事業計画に含まれている施策に納得感があれば、それを我々で作成する事業計画にも入れ込むことがあります。またDDの過程でくみとった成長余力や、特に潜在的余力については、先方計画に入っていなくても独自に施策に加えます。
全ての案件に共通する施策ではなく、あくまで案件ごとにポテンシャルを見出して、それを織り込んでいます。",8460ffda5c3edc812e2ce3e4c8a0e209ae2af112f7b7b1dcf968aaf20693e88f,1,1,0,1
2550,generated_v3,Stories/Story_u154b.xml,u154b,299,u154b_P0299,02-02 解説 本文,"岡：
バリュエーションで使う事業計画は、もらったものをそのまま使うのではなく、買い手の手が入ったものになっているということですね。
バリュエーションで使う事業計画とは別なものになるかもしれませんが、Day1以降に、目標管理上、使う事業計画は、どの事業計画を使っていますか？ ",afb346aec2b5b95433d8e2382a053ee225798b3b816ce565f6b3b3dea2402bec,1,1,0,1
2551,generated_v3,Stories/Story_u154b.xml,u154b,300,u154b_P0300,02-02 解説 本文,"金田：
Day1以降に、目標管理で使う事業計画には、２つの観点があって、それぞれに使い方が異なります。
一つは、投資先企業の経営において運用する計画で、もう一つは、GP　GPとは、いわゆるファンドマネージャーの立ち位置のことで、ストーリーでは、米倉のポジションのこと。つまり投資チームが投資家との約束を果たす際に見る計画です。",1519a2ed5c225d3ea0a98ecc1422e044400688bc1bd8a5d28b0b365df763e382,4,1,1,1
2552,generated_v3,Stories/Story_u154b.xml,u154b,301,u154b_P0301,02-02 解説 本文,"岡：
２つの観点。それは、興味深いですね。
最初の投資先企業の経営において運用する計画とは、どういうものですか？",249733d9869a2a7f1740ce897eeedbf06470e88c86fd50c4434e8cf6f0855715,1,1,0,1
2553,generated_v3,Stories/Story_u154b.xml,u154b,302,u154b_P0302,02-02 解説 本文,"金田：
投資先企業の経営で運用する計画は、年度毎の予算をイメージしてもらえればよいと思います。
この予算は我々が投資時の意思決定の際にベースとした事業計画とは全く別のものです。投資先経営陣の意思をしっかり入れたものを当社投資チームと投資先経営陣とで作ってもらって、それを株主として承認します。
押し付けるのではなく、一緒に策定します。その方がより現実感があり、目線を合わせることもできます。",8979630179bc8737d0bea4bca1e69201f3d9693d4604273ee1da96474abc38db,1,1,0,1
2554,generated_v3,Stories/Story_u154b.xml,u154b,303,u154b_P0303,02-02 解説 本文,"岡：
目標でもあり、実行可能性もある予算ということですね。
そうすると、投資時に策定した事業計画は使わないということですね。",074aacee941ef20a6743df07172cd6a1d22cab6dbd73276b020ea62500f5ef40,1,1,0,1
2555,generated_v3,Stories/Story_u154b.xml,u154b,304,u154b_P0304,02-02 解説 本文,"金田：
はい、投資時に策定した事業計画は、GPつまり当社投資チームの最終目標として、投資完了までそのまま使います。これが先ほど言いました、もう一つの観点のものです。
この計画を実現するのは、あくまで我々の責任なので、投資先の経営陣には押し付けません。
GPとしての当社の責任は、この事業計画を達成することです。
とはいえ、EXITまでの間に帳尻が合えばいいので、この事業計画を達成するために、年度の予算は柔軟に運営できるようにしています。",9b8258f37c89ef8941ed904b344d4df0217f6da84d88046220b9c146db8792ad,1,1,0,1
2556,generated_v3,Stories/Story_u154b.xml,u154b,305,u154b_P0305,02-02 解説 本文,"岡：
そういうことですか。でも、たとえば、2020年の頃は、新型コロナウィルスの感染拡大がありましたが、ああいった天変地異が起こると、事業計画の修正が必要になりませんか？",28845738830001f2ed50a85e2e2f825ffd8d7710b7ba89b2919e5b2f1dca55cf,1,1,0,1
2557,generated_v3,Stories/Story_u154b.xml,u154b,306,u154b_P0306,02-02 解説 本文,"金田：
天変地異が起きても、何が起ころうとも、GPの投資計画は修正しません。
我々がコミットした投資計画は、GPとして投資家と約束したものですから、修正なしで、実現を目指して努力します。天変地異も含めて投資の意思決定です。どんな言い訳を重ねても、遡って株価を修正してもらえるわけではありません。
でも、多くの投資を重ねていれば、計画通りいかないケースもあります。下振れだけでなく上振れも含めてです。
そういうときは、なぜそのギャップが生じたのか、向き合って議論を尽くして、それを糧にすることで、次の投資に活かします。
投資先企業が策定する会社予算については、先ほどお話しした通り全く別の話です。不測の事態があれば適宜修正し運営することになります。我々の責任を押し付けることはありません。",4f579af5fa110991cc731b215893e3528ea55335b29cb11501dbf56027ed1c33,1,1,0,1
2558,generated_v3,Stories/Story_u154b.xml,u154b,307,u154b_P0307,02-02 解説 本文,"岡：
投資先に対する暖かさと、投資家に対する規律ある姿勢を垣間見た気がします。
では、福崎さんのところは、いかがですか？",c356c1e9c91aaaf62148af8aa8ae1477700a1cb29b60b01f3aa8a3b451a1d7d7,1,1,0,1
2559,generated_v3,Stories/Story_u154b.xml,u154b,308,u154b_P0308,02-02 解説 本文,"福崎：
金田さんの話と共通している部分もありますが、投資先との間のことについては、異なる部分もあります。
我々は、投資直後に、投資先の経営陣と事業計画を握っています。
我々は、プロセスのなかで、たとえばDDやマネジメントインタビューにおいてですが、対象会社の経営陣とコミュニケーションする機会があります。でも入札になると、時間にしても、コミュニケーションの深さにしても限定的になります。
ですから、投資後に面談をしますと、理論上、「これくらい、いけそうだ」という事業計画であっても、よくよく聞いてみると、「人がいない」など、対象会社固有の制約があって、実行できないことがあります。採用が必要な場合は、新たに人件費もかかってきますし、採用にかける時間も必要です。
そのあたりの軌道修正が必要になるので、それらを補正して、事業計画を調整しています。
経営陣には、補正後の事業計画にコミットしてもらっています。",10a592631b0acba7a2534c25cd1d734c048b6e7d60963986f78a1dc3c21827f9,1,1,0,1
2560,generated_v3,Stories/Story_u154b.xml,u154b,309,u154b_P0309,02-01 解説見出し,２．目標設定としての予算,7b14c60e8f34cb368fc6ceab06e629488e55dfab7b7fdb2e603ac8f09e209e85,1,1,0,1
2561,generated_v3,Stories/Story_u154b.xml,u154b,310,u154b_P0310,02-02 解説 本文,"岡：
次に、予算について伺います。
企業は、予算に基づいて運営します。
初年度は、投資前の体制で策定した予算にひっぱられますので、投資実行後、その数字を見て驚くことも多いと思います。
予算に関して、これまでに印象に残った経験などがありましたら、共有ください。",9c1bce8663d9825494f821fe75b0f4a46900327ab9d181aa8b4c4c56c72ca397,1,1,0,1
2562,generated_v3,Stories/Story_u154b.xml,u154b,311,u154b_P0311,02-02 解説 本文,"金田：
予算については、いろいろなことが起こります。
たとえばある投資案件で、投資完了後、経営陣と話をし始めたところ、プロセス中に提示されていた事業計画とはかけ離れて、大幅に低い数字の予算を見せられたことがありました。そして、「実態は、その予算の数字で運営している」と、残された経営陣が、とても気まずそうに、打ち明けてくれました。
先ほどお話しした通り、我々は先方提示の計画を鵜呑みにせず、独自に計画を立てていますから、「困ったか？」と問われると、そうではなかったのですが、でも寂しい、ぎこちない話だなと感じました。理屈抜きにこういう状況良くないと思います。
逆に、良い意味の驚きですと、最初に参加した予算会議の緊張感が素晴らしく印象的だったケースがあります。皆さん真剣で、真剣であるがゆえに予算が未達になったらお互いに声を荒げることもあるのですが、予算の数字に執着してしっかり挑んでいることが伝わってきます。そういう会社は強いですし、数字だけで測れない価値があると思います。",cb57867f1ba8e12f71ac6de5458d465726bba074b26c617834666437e2d7cb7f,1,1,0,1
2563,generated_v3,Stories/Story_u154b.xml,u154b,312,u154b_P0312,02-02 解説 本文,"岡：
投資ファンドとしては、投資後、あまり尻を叩かなくていいケースですね。",94e4052a7ba84113a46f1880100b201fc3cb3ee994c6dfbe094f1668e507cc04,1,1,0,1
2564,generated_v3,Stories/Story_u154b.xml,u154b,313,u154b_P0313,02-02 解説 本文,"金田：そうですね。掲げた数字に対するコミットは元々強かったので、尻を叩くと言うよりも、色々なアイディアをやり取りしながら、実行することを増やしていきました。
こういった会社は、予算に限らず、万事に亘って規律が効いていて、組織力で戦えるので、強いです。
そのケースはカーブアウト案件だったのですが、結果として当初売主側から提示された計画を大幅に超える成長を実現してくれました。",9e24cb0f6616221bbbd0d1a110d6b5eea8c027e5cf40e2b67ae100c3083a71b1,1,1,0,1
2565,generated_v3,Stories/Story_u154b.xml,u154b,314,u154b_P0314,02-02 解説 本文,"福崎：当社が経験したケースでも、予算の作り方が精緻でマネジメントを中心に予算を達成することに対して強いコミットメントがありました。これは、上場企業のカーブアウト案件でしたが、会社のカルチャーによるところが大きいかもしれません。
他方、オーナー企業にみられがちですが、予算の統制が事実上ないと言っても過言ではない会社もあります。創業オーナーの鶴の一声で、右に行ったり、左に行ったりです。
そういった会社に投資する場合は、投資の初期段階から予算を一緒に作り込んでいくことになります。",dd011be0617235f1e9db0c898d41d186b6547cb39efebf6b9e2ad913dc3282fa,1,1,0,1
2566,generated_v3,Stories/Story_u154b.xml,u154b,315,u154b_P0315,02-02 解説 本文,"岡：
予算制度や予算統制にも、会社のカルチャーが反映されるのですね。
投資ファンドとして、予算には、どういう役割を求めていますか？",094f271a7b64c6eac0ca2aa4d251f0b8ed7364361e49489eaa0f6d94f66d1c98,1,1,0,1
